mittente,destinatario,n_telefonate
44391,228,4
44393,228,1
44394,228,1
44395,228,2
44396,228,1
44397,228,2
44398,228,2
44399,228,2
44400,228,2
44401,228,1
44402,228,1
44403,228,1
44404,228,1
44406,228,2
44407,228,2
44408,228,2
44409,228,1
44410,228,1
44411,228,1
44412,228,2
44413,228,1
44414,228,3
44415,228,1
44416,228,1
44417,228,2
44418,228,1
44419,228,2
44420,228,1
44421,228,1
44422,228,2
44423,228,2
44424,228,1
44425,228,3
44426,228,2
44427,228,2
44428,228,1
44429,228,1
44430,228,1
44431,228,11
44432,228,1
44433,228,2
44434,228,1
44435,228,1
44436,228,1
44437,228,1
44438,228,1
44439,228,1
44440,228,1
44441,228,1
44442,228,1
44443,228,2
44444,228,1
44445,228,1
44446,228,1
44447,228,1
44448,228,1
44449,228,1
44450,228,4
44451,228,1
44452,228,1
44453,228,4
44454,228,2
44455,228,1
44456,228,1
44457,228,2
44459,228,1
44460,228,1
44461,228,1
44462,228,1
44463,228,1
44464,228,1
44465,228,1
44466,228,1
44467,228,3
44468,228,2
44469,228,1
44470,228,2
44471,228,1
44472,228,1
44473,228,2
44474,228,1
44475,228,2
44476,228,1
44477,228,1
44478,228,1
44479,228,1
44480,228,1
44481,228,3
44482,228,1
44483,228,1
44484,228,1
44486,228,1
44487,228,1
44488,228,1
44489,228,1
44490,228,1
44491,228,1
44492,228,1
44493,228,2
44494,228,3
44495,228,1
44496,228,2
44497,228,1
44498,228,1
44499,228,1
44500,228,1
44501,228,1
44503,228,1
44504,228,1
44505,228,1
44506,228,1
44507,228,1
44508,228,2
44510,228,1
44511,228,1
44512,228,2
44513,228,1
44514,228,1
44515,228,1
44516,228,1
44517,228,3
44518,228,1
44519,228,3
44521,228,5
44522,228,1
44526,69,2
44531,69,8
44531,1954,12
44532,69,2
44533,69,2
44539,69,4
44540,69,4
44544,69,2
44545,69,8
44546,69,3
44556,69,2
44558,69,2
44560,69,2
44561,69,2
44563,7974,2
44564,68,36
44565,44566,2
44566,8080,2
44566,44567,52
44566,44568,40
44566,44569,2
44566,44570,46
44566,44571,26
44566,44572,2
44566,44573,18
44566,44574,4
44566,45442,5
44566,45605,18
44567,44566,58
44568,9329,147
44568,44566,56
44570,9329,296
44570,44566,52
44570,46615,6
44571,44566,48
44573,44566,30
44575,35165,2
44576,35165,24
44577,35165,42
44578,35165,32
44579,35165,6
44581,35165,8
44582,35165,6
44583,35165,20
44584,35165,10
44585,35171,8
44587,35171,6
44588,35171,2
44589,35171,6
44591,35171,4
44594,35171,8
44595,35171,4
44596,35171,6
44597,35171,2
44601,35171,4
44609,44610,120
44610,9329,258
44610,9363,2
44610,35654,46
44610,44609,20
44610,44611,2
44610,44612,30
44610,44613,2
44610,44614,18
44610,44615,32
44610,44616,6
44610,44617,2
44610,44618,2
44610,44619,38
44610,44620,6
44610,44621,8
44610,44622,2
44610,44626,2
44610,44630,2
44610,44633,15
44610,45555,1
44610,45605,118
44610,45636,105
44610,45637,29
44610,45638,106
44610,45639,6
44610,45640,15
44610,45642,38
44610,45643,31
44610,45644,10
44610,45645,5
44610,45646,14
44610,45647,3
44610,45648,3
44610,45649,8
44610,45650,1
44610,45651,4
44610,45652,3
44610,45653,2
44610,45654,1
44610,45655,1
44610,45656,1
44610,45657,6
44610,45658,1
44610,45659,2
44610,45660,1
44610,45661,1
44610,45662,3
44610,45663,4
44610,45664,1
44610,45665,1
44610,45666,1
44610,45667,1
44610,45668,7
44610,45669,2
44610,45670,2
44610,45671,1
44610,45672,1
44610,45673,10
44610,45674,17
44610,45675,1
44610,45676,1
44610,52864,98
44610,52865,401
44610,52866,33
44610,52867,9
44610,52868,15
44610,52869,73
44610,52871,5
44610,52872,5
44610,52873,21
44610,52874,69
44610,52875,2
44610,52876,41
44610,52877,11
44610,52878,4
44610,52879,1
44610,52880,2
44610,52881,5
44610,52882,2
44610,52883,2
44610,52884,2
44610,52885,1
44610,52886,2
44610,52888,5
44610,52889,44
44610,52890,2
44610,52894,2
44610,52896,1
44610,52898,4
44610,52899,2
44610,52903,4
44612,44610,18
44613,44610,2
44614,44610,8
44615,44610,38
44616,44610,6
44617,44610,38
44618,44610,2
44619,44610,26
44620,44610,4
44622,44610,2
44623,44610,6
44624,44610,4
44625,44610,2
44627,44610,2
44628,44610,8
44629,44610,6
44631,44610,2
44632,44610,4
44633,44610,14
44634,44610,22
44634,44636,6
44635,44636,10
44636,44635,30
44636,44637,282
44636,44638,52
44636,44639,38
44637,44636,202
44638,44636,62
44639,44636,56
44641,9329,83
44642,9329,48
44643,9329,12
44644,9329,15
44645,7811,20
44650,7806,2
44655,7806,4
44656,7806,5
44657,7806,9
44659,7806,4
44662,7806,1
44664,7806,4
44665,7806,12
44666,7806,31
44668,7806,6
44669,7806,4
44670,7806,2
44673,7806,4
44676,7806,2
44677,7806,2
44678,7806,2
44679,7806,4
44681,7806,2
44682,7806,2
44683,7806,2
44684,7806,2
44685,7806,2
44689,1,10
44690,1,6
44691,1,46
44692,1,12
44695,8520,12
44697,8520,4
44698,8520,4
44699,8520,2
44700,8520,4
44701,8520,2
44704,8520,2
44705,8520,4
44706,8520,4
44707,8520,4
44708,8520,4
44709,8520,4
44710,8520,4
44711,8520,2
44712,8520,4
44713,8520,8
44714,8520,16
44715,8520,4
44716,8520,2
44717,8520,2
44720,8520,34
44721,8520,2
44722,8520,4
44723,8520,4
44725,8520,2
44726,8520,4
44727,8520,22
44729,8520,2
44730,8520,36
44731,8520,4
44732,8520,6
44733,8520,12
44734,8520,6
44735,7514,2
44736,7514,16
44737,7514,24
44744,7514,2
44745,7514,2
44749,7514,2
44750,7514,2
44752,7514,2
44753,7514,2
44756,7514,10
44757,7514,4
44758,7514,18
44759,7514,2
44760,7514,108
44761,7514,2
44762,7514,4
44763,7514,18
44764,7514,36
44771,7514,4
44775,68,11
44775,7514,36
44775,8229,8
44788,7514,10
44789,7514,10
44794,7514,8
44795,7514,418
44798,7514,10
44800,1931,18
44801,1931,4
44803,1931,60
44803,2053,6
44805,1931,4
44807,1931,18
44808,1931,26
44809,1931,45
44810,1931,8
44812,18,2
44812,1765,2
44812,1931,12
44812,1950,17
44812,2071,19
44812,9329,1
44812,35151,3
44813,18,8
44813,1765,6
44813,1931,13
44813,1950,12
44813,2071,22
44813,9329,3
44813,35151,2
44814,68,2
44814,1765,1
44814,1931,4
44814,1950,8
44814,2071,2
44814,9329,6
44814,43451,6
44815,1931,11
44815,1950,119
44815,2071,47
44815,9329,68
44816,1765,10
44816,1931,4
44816,35151,2
44817,18,4
44817,1765,5
44817,1931,7
44817,1950,26
44817,2071,10
44817,9329,2
44817,35151,6
44818,1931,17
44818,1950,23
44818,2071,3
44818,4839,1
44818,35151,15
44818,35654,2
44819,1931,11
44820,1931,4
44820,1950,9
44821,1931,6
44822,1931,3
44822,1950,1
44822,35151,2
44823,1931,1
44824,1931,11
44825,1765,7
44825,1931,2
44825,1950,16
44825,2071,14
44825,9329,3
44825,35151,2
44825,43451,4
44826,1931,22
44827,18,4
44827,1765,7
44827,1931,2
44827,1950,10
44827,2049,4
44827,2071,12
44827,4839,2
44827,9329,7
44827,35151,1
44829,1950,8
44831,1931,145
44831,1950,89
44831,35151,138
44831,35654,82
44831,43451,162
44832,1931,1
44834,1931,2
44836,1931,2
44837,1931,2
44838,1931,3
44839,1931,1
44840,18,38
44840,1765,5
44840,1931,1
44841,1931,1
44842,1931,1
44846,1950,1
44849,1950,2
44850,18,62
44853,1950,1
44854,1950,2
44855,1950,10
44855,2071,2
44855,35151,13
44856,1765,2
44856,1950,2
44857,1765,4
44857,1950,6
44857,2071,6
44857,35151,9
44858,1950,6
44859,1950,3
44860,1950,8
44860,9329,2
44861,1950,2
44861,9329,2
44861,35654,2
44862,18,5
44862,1765,20
44862,1950,22
44863,1765,21
44863,1950,3
44864,1950,2
44865,1950,1
44866,1950,3
44867,1950,3
44868,1950,5
44868,2071,6
44869,1950,3
44870,1950,6
44871,1950,12
44872,1950,6
44872,2071,12
44872,35151,4
44873,1950,6
44874,1950,1
44875,1950,9
44875,2049,4
44875,2071,4
44875,9329,3
44876,1950,12
44877,1950,4
44878,1950,2
44879,1950,1
44880,1950,2
44881,44882,2
44883,1950,1
44884,18,12
44885,18,27
44885,43451,1
44886,18,66
44886,43380,66
44887,18,8
44888,18,20
44889,18,25
44890,18,96
44890,43380,2
44891,18,30
44892,18,3
44893,18,24
44894,18,6
44895,18,46
44896,18,10
44897,18,9
44898,18,10
44899,18,32
44900,18,4
44901,18,4
44902,18,2
44903,18,12
44904,18,2
44905,18,2
44906,18,3
44907,18,4
44908,18,12
44909,18,6
44910,18,6
44910,43380,4
44911,18,2
44912,18,4
44913,18,90
44913,1765,1
44914,18,8
44915,18,2
44916,18,28
44917,18,6
44918,18,3
44919,18,2
44920,18,2
44921,18,11
44922,18,28
44923,18,10
44924,18,2
44925,18,33
44925,43380,28
44926,18,4
44927,18,2
44928,18,4
44929,18,2
44930,18,34
44930,43380,6
44931,18,2
44932,18,2
44933,18,5
44934,18,6
44935,18,3
44936,18,3
44937,18,2
44938,18,6
44939,18,8
44940,18,17
44941,18,9
44942,18,2
44943,18,2
44944,18,2
44945,18,2
44946,18,2
44947,18,17
44948,18,2
44949,18,5
44950,18,2
44951,18,6
44952,18,2
44953,18,3
44954,18,22
44955,18,2
44956,18,3
44957,18,2
44958,18,2
44959,18,2
44962,18,1
44964,18,8
44965,1766,2
44966,68,4
44966,1766,3
44966,1773,6
44967,1766,2
44968,2038,4
44968,2072,2
44969,2071,17
44970,2071,1
44971,2071,2
44972,2071,2
44973,2071,1
44974,2049,1
44974,2071,2
44974,35151,120
44975,2071,1
45013,34459,3
45030,18,3
45036,18,1
45037,18,1
45039,18,1
45040,18,3
45041,18,6
45042,18,1
45043,18,4
45044,18,2
45045,18,3
45046,18,1
45047,18,2
45048,18,4
45049,18,3
45050,18,4
45050,43380,2
45051,18,3
45052,18,1
45053,18,1
45054,18,1
45054,69,1
45054,1954,1
45055,18,8
45056,18,1
45057,18,1
45058,18,4
45059,18,1
45060,18,9
45061,18,1
45062,18,1
45063,18,3
45064,18,1
45065,18,1
45066,18,2
45067,18,2
45068,18,1
45069,18,1
45070,18,1
45071,18,2
45072,18,2
45073,18,4
45074,18,1
45075,18,1
45075,2040,2
45076,18,1
45077,18,2
45077,2040,2
45078,18,1
45078,2040,2
45080,2053,285
45080,8155,12
45081,2053,143
45081,8155,7
45082,2053,6
45083,2053,163
45083,8155,4
45084,2053,4
45085,2053,23
45085,8155,3
45086,2053,10
45087,2053,5
45088,2053,18
45088,8155,3
45089,2053,249
45089,8155,1
45090,2053,2
45091,2053,14
45092,2053,12
45093,2053,20
45093,8155,1
45094,2053,16
45095,2053,8
45096,2053,2
45097,2053,2
45098,76,1
45098,1773,18
45098,2053,73
45098,9044,149
45099,2053,1
45100,2053,3
45101,2053,1
45102,2053,1
45103,2053,2
45104,2053,2
45105,2053,4
45106,2053,2
45107,2053,2
45108,2053,4
45109,2053,8
45110,2053,2
45112,2053,143
45112,8155,9
45116,2053,11
45116,8155,1
45119,1954,4
45120,1954,6
45121,1954,8
45122,1954,8
45123,1954,4
45124,1954,4
45125,1954,1
45126,1954,7
45127,1954,14
45128,1954,5
45129,1954,27
45130,1954,41
45131,1954,43
45132,1954,4
45133,1954,6
45134,1954,4
45135,1954,79
45136,1954,4
45138,1954,38
45144,2040,12
45144,33386,17
45146,2040,10
45146,33386,12
45147,2040,7
45148,2040,43
45148,33386,25
45149,2040,6
45150,2040,1
45151,2040,35
45153,2040,2
45154,2040,31
45157,2040,8
45157,33386,2
45158,2040,12
45159,2040,1
45160,11,1
45160,2040,1
45160,33384,3
45161,2040,2
45162,2040,2
45163,2040,3
45164,2040,6
45165,2040,7
45166,2040,6
45167,2040,3
45168,2040,9
45169,2040,4
45170,2040,6
45171,2040,8
45172,2040,2
45173,2040,4
45174,2040,1
45175,2040,15
45176,2040,2
45177,2040,2
45178,2040,2
45179,43451,6
45180,43451,2
45181,43451,3
45182,43451,1
45183,43451,1
45184,43451,1
45187,11,2
45191,43380,4
45192,43380,4
45193,43380,21
45194,43380,2
45195,43380,6
45196,43380,3
45197,43380,2
45203,2072,24
45204,2072,73
45205,2072,14
45206,2072,5
45207,2072,8
45208,2072,232
45209,2072,5
45210,2072,4
45211,2072,14
45212,2072,29
45213,2072,10
45214,2072,2
45215,2072,2
45216,2072,3
45217,2072,4
45218,2072,6
45219,2072,1
45234,2049,12
45235,2049,1
45236,2049,2
45236,35151,143
45237,2049,4
45238,2049,3
45239,2049,4
45240,2049,1
45241,2049,8
45256,35151,6
45257,35151,12
45258,35151,6
45259,35151,2
45260,35151,1
45261,35151,2
45262,35151,2
45263,35151,13
45265,34572,54
45266,34572,20
45267,34572,6
45268,34572,44
45269,34572,16
45270,34572,2
45271,34572,4
45272,34572,3
45273,34572,8
45274,34572,2
45275,34572,2
45283,7982,6
45293,7982,36
45310,7982,11
45311,7982,382
45312,7982,32
45313,7982,48
45314,7982,2
45315,7982,91
45316,7982,109
45317,7982,181
45318,7982,20
45319,7982,18
45320,7982,18
45321,7982,16
45322,7982,2
45323,7982,2
45324,7982,6
45325,7982,2
45331,2001,2
45331,43418,2
45332,18,14
45333,18,1
45334,18,1
45334,2053,6
45335,18,1
45336,18,1
45337,18,1
45338,18,2
45339,18,1
45340,18,1
45341,18,2
45342,18,1
45343,18,1
45344,18,1
45345,18,1
45346,18,1
45347,18,1
45348,18,1
45349,18,4
45362,18,2
45363,34605,1
45364,34605,2
45365,34605,1
45366,34605,1
45367,35433,46
45368,35433,141
45369,35433,117
45371,35433,4
45373,35433,4
45374,35433,71
45376,35433,2
45378,35433,21
45379,35433,12
45380,35433,2
45390,35433,16
45391,35433,6
45392,35433,2
45393,35433,2
45394,35433,2
45395,35433,4
45397,2037,3
45398,68,10
45398,2037,2
45399,2045,4
45401,2045,2
45402,2045,2
45403,2045,2
45406,1953,160
45407,1953,18
45408,1953,4
45409,1953,35
45410,1953,5
45411,1953,10
45412,1953,2
45413,1953,1
45414,1953,5
45420,34458,28
45421,11,6
45421,34458,1
45423,35654,107
45424,9329,4
45424,35654,46
45426,35654,2
45429,35654,4
45430,35654,84
45435,35654,10
45436,9329,5
45436,35654,10
45437,9329,28
45437,35654,17
45438,35654,11
45439,35654,1
45440,35654,29
45441,35654,23
45442,35654,4
45442,44636,2
45443,35654,1
45444,35654,1
45445,35654,1
45446,35654,1
45447,35654,1
45448,34790,2
45449,34790,13
45449,45450,9
45451,34790,1
45452,34790,1
45453,34790,1
45453,45450,1
45454,34790,1
45455,34790,2
45455,45450,2
45462,35104,4
45463,35104,2
45464,35104,2
45465,35104,2
45466,34748,6
45466,35104,6
45467,34748,7
45467,35104,14
45470,45471,1
45472,35641,1
45473,34748,1
45474,34751,2
45475,34751,2
45476,34751,2
45482,34708,12
45483,34708,22
45484,34708,2
45485,34708,5
45486,34708,25
45487,34708,2
45488,34708,2
45489,34708,4
45490,34708,2
45491,34708,3
45499,34791,1
45500,34791,1
45501,8173,3
45502,34705,2
45505,2071,12
45506,2071,4
45506,35151,8
45507,2071,12
45508,2071,3
45509,34757,1
45510,34757,3
45512,45513,1
45514,45515,1
45516,45515,1
45518,34728,11
45518,45481,6
45519,45520,2
45521,45522,1
45523,45524,1
45525,45524,1
45526,9044,2
45526,52573,1
45527,9044,14
45528,9044,2
45529,9044,55
45529,52573,5
45530,9044,67
45530,52573,10
45531,9044,14
45532,9044,4
45533,9044,6
45533,52573,2
45534,9044,3
45535,9044,66
45535,52573,14
45536,9044,11
45536,52573,3
45537,9044,86
45537,52573,2
45538,9044,6
45538,52573,1
45539,9044,9
45539,52573,1
45540,9044,19
45540,52573,5
45541,9044,3
45542,9044,4
45543,9044,4
45543,52573,1
45544,9044,24
45544,52573,7
45545,9044,5
45545,52573,1
45546,9044,20
45546,52573,2
45547,9044,3
45548,9044,62
45548,52573,18
45549,9044,7
45549,52573,1
45550,9044,1
45550,52573,1
45551,9044,4
45551,52573,1
45552,9044,1
45553,9044,3
45554,9044,4
45554,52573,1
45559,35151,4
45560,35151,4
45561,35151,4
45562,35151,1
45564,1773,125
45564,8201,12
45565,1773,12
45566,1773,2
45567,1773,3
45568,1773,3
45569,1773,4
45570,1773,9
45570,2053,5
45570,9044,8
45571,1773,2
45571,8201,1
45572,1773,4
45573,1773,1
45574,1773,4
45575,1773,2
45578,2071,1
45579,2071,1
45580,2071,2
45580,9329,1
45581,7656,15
45581,7954,20
45581,8080,3
45581,33386,5
45582,66,8
45582,7656,150
45582,7954,12
45582,8080,9
45582,8125,1
45582,33386,57
45583,7656,72
45583,7954,64
45583,8080,1
45584,7656,102
45584,7954,19
45584,8080,5
45584,33386,19
45586,8125,1
45587,8125,4
45589,43752,2
45590,2053,60
45590,8155,3
45591,2053,20
45593,2053,6
45593,8155,2
45594,2053,5
45595,2053,38
45596,2053,6
45596,8155,1
45597,2053,3
45598,2053,4
45599,2053,4
45600,2053,23
45600,8155,1
45601,2053,4
45602,2053,4
45603,8004,1
45604,8004,1
45605,44566,4
45605,44610,26
45606,44566,6
45611,35165,1
45612,35165,38
45613,35165,2
45614,35165,5
45616,69,14
45618,69,5
45619,68,4
45620,68,8
45621,68,2
45622,9329,1
45623,9329,1
45624,9329,22
45625,9329,4
45626,9329,4
45627,9329,5
45628,9329,22
45629,9329,2
45630,9329,8
45631,9329,8
45632,9329,4
45633,9329,3
45634,9389,1
45635,35425,11
45636,44610,94
45637,44610,184
45638,44610,159
45639,44610,2
45640,44610,66
45641,44610,4
45643,44610,2
45646,44610,58
45677,33395,1
45678,8080,266
45679,66,2
45679,7656,9
45679,33386,1
45680,33386,39
45681,33386,3
45682,33386,2
45683,33386,5
45684,33386,11
45685,33386,1
45686,33386,3
45687,33386,18
45688,33386,4
45689,33386,12
45689,33400,2
45690,33386,10
45691,33386,1
45692,33386,6
45693,33386,6
45694,33386,139
45695,33386,6
45696,33386,4
45697,33386,15
45698,33386,1
45699,33386,1
45700,33386,3
45701,33386,2
45702,33386,3
45703,33386,15
45704,7656,3
45704,33386,4
45705,33386,9
45706,33386,3
45707,33386,3
45708,33386,7
45709,33386,7
45710,33386,5
45711,33386,3
45712,33386,3
45713,33386,1
45714,33386,1
45715,33386,1
45716,33386,2
45717,33386,1
45718,33386,1
45719,33386,4
45720,33386,1
45721,33386,6
45722,33386,3
45723,33386,3
45724,33386,5
45725,33386,2
45726,33386,3
45727,33386,1
45728,33386,2
45729,33386,3
45730,33386,28
45731,33386,2
45732,33386,5
45733,33386,1
45734,33386,5
45735,33386,2
45736,33386,2
45737,33386,1
45738,33386,1
45739,33386,2
45740,33386,3
45741,33386,1
45743,33386,4
45744,33386,2
45745,33386,3
45746,33386,1
45747,33386,1
45748,33386,1
45749,33386,1
45796,1,2
45796,68,2
45797,7656,3
45798,7656,3
45799,7656,3
45800,11,1
45800,7656,64
45801,7656,3
45803,7656,2
45804,7656,3
45805,7656,3
45806,7656,6
45807,7656,7
45816,33400,11
45817,33400,4
45818,33400,1
45819,33400,1
45820,33400,3
45821,33400,3
45822,33400,9
45823,33400,1
45824,33400,2
45825,33400,1
45826,33400,2
45827,33400,3
45828,33400,1
45829,33400,1
45830,33400,1
45831,33400,1
45832,33400,3
45833,45833,1
45834,33400,3
45835,33400,3
45836,33400,3
45837,33400,1
45838,33400,1
45839,33400,3
45840,33400,4
45841,33400,9
45842,33400,1
45843,33400,3
45844,33400,1
45845,33400,2
45846,33400,1
45847,33400,2
45848,33400,1
45849,45849,1
45850,33400,1
45851,33400,1
45852,45852,1
45853,33400,1
45854,33400,3
45855,33400,2
45856,33400,1
45857,33400,9
45858,33400,2
45859,33400,1
45860,33400,1
45861,33400,1
45862,33400,2
45863,33400,1
45864,33400,2
45865,33400,3
45866,33400,1
45867,33400,1
45868,33400,2
45869,33400,10
45870,33400,1
45871,33400,3
45872,33400,1
45873,33400,1
45874,33400,1
45875,33400,2
45876,33400,22
45877,33400,1
45878,33400,1
45879,33400,1
45880,33400,1
45881,33400,2
45882,33400,3
45883,33400,1
45884,33400,2
45885,33400,3
45886,33400,13
45887,33400,1
45888,33400,3
45889,33400,1
45890,33400,1
45891,33400,5
45892,33400,13
45893,33400,1
45894,33400,1
45895,33400,1
45896,33400,2
45897,33400,3
45898,33400,2
45899,33400,2
45900,33400,3
45901,33400,2
45902,33400,1
45903,33400,1
45904,33400,3
45905,33400,1
45906,33400,1
45907,33400,1
45908,33400,4
45909,33400,1
45910,33400,3
45911,33400,2
45912,33400,2
45913,33400,2
45914,33400,2
45915,33400,2
45916,33400,1
45917,33400,2
45918,33400,1
45919,33400,2
45920,33400,15
45921,33400,2
45922,33400,14
45923,33400,6
45924,33400,4
45925,33400,19
45926,33400,1
45927,33400,1
45928,33400,6
45929,33400,2
45930,33400,2
45931,33400,4
45932,33400,16
45933,33400,1
45934,33400,3
45935,33400,2
45936,33400,6
45937,33400,2
45938,33400,1
45939,33400,4
45940,33400,1
45941,33400,10
45942,33400,2
45943,33400,1
45944,33400,1
45945,33400,4
45946,33400,3
45947,33400,1
45948,33400,2
45949,33400,1
45950,33400,2
45951,33400,1
45952,33400,3
45953,33400,1
45954,33400,1
45955,33400,4
45956,33400,1
45957,33400,2
45958,33400,2
45959,33400,1
45960,33400,4
45961,33400,1
45962,33400,2
45963,33400,6
45964,33400,28
45965,33400,1
45966,33400,1
45967,33400,1
45968,33400,2
45969,33400,2
45970,33400,7
45971,33400,2
45972,33400,2
45973,33400,19
45974,33400,2
45975,33400,2
45976,33400,2
45977,33400,1
45978,33400,1
45979,33400,16
45980,33400,4
45981,33400,1
45982,33400,1
45983,33400,3
45984,33400,2
45985,33400,6
45986,33400,1
45987,33400,2
45988,33400,1
45989,33400,2
45990,33400,1
45991,33400,1
45992,33400,3
45993,33400,1
45994,33400,1
45995,33400,5
46250,8172,1
46251,8172,3
46253,4839,304
46255,46615,28
46256,4839,54
46258,4839,4
46258,46615,2
46262,4839,405
46264,4839,1
46266,4839,3
46267,1765,16
46267,46113,1
46269,1765,3
46271,1765,1
46272,1765,2
46275,1765,3
46279,68,3
46280,68,7
46281,68,4
46282,68,3
46284,68,3
46285,68,3
46286,68,5
46287,68,3
46295,8270,10
46297,8270,6
46301,8270,4
46305,8270,24
46306,8270,5
46307,8270,2
46308,8270,3
46309,8270,3
46310,8270,4
46311,1765,3
46312,1765,11
46313,1765,6
46314,1765,40
46315,1765,3
46316,1765,2
46317,1765,1
46318,1765,3
46319,1765,2
46321,1765,1
46322,1765,66
46322,45997,10
46322,46113,1
46323,1765,3
46324,1765,3
46325,1765,1
46326,1765,4
46326,45997,1
46327,1765,5
46327,45997,1
46328,1765,2
46329,1765,3
46330,1765,6
46331,1765,11
46332,1765,3
46333,1765,10
46333,45997,2
46334,1765,4
46334,45997,1
46335,1765,12
46335,45997,1
46336,1765,3
46337,1765,2
46338,1765,8
46341,1765,4
46343,1765,12
46347,1765,2
46348,1765,2
46349,1765,4
46353,66,5
46354,33384,1
46355,11,1
46355,33384,2
46356,7514,3
46357,7514,8
46358,7514,3
46359,7514,3
46360,7514,3
46361,7514,3
46362,7514,3
46365,7514,2
46368,7514,2
46371,11,28
46372,11,19
46373,11,2
46374,11,3
46375,11,3
46376,11,3
46377,11,1
46378,11,2
46379,11,2
46380,11,4
46381,11,1
46382,11,1
46383,11,3
46384,11,3
46385,11,2
46386,11,3
46387,11,3
46388,11,2
46389,11,3
46390,11,3
46391,11,3
46392,11,3
46393,11,5
46404,1954,38
46405,1954,104
46406,1954,4
46407,1954,10
46409,1954,4
46410,1954,6
46412,1954,2
46413,1954,2
46417,1954,6
46419,1954,2
46421,1954,6
46422,1954,2
46424,1954,2
46424,2053,4
46425,1954,6
46426,1954,6
46428,1954,2
46430,1954,2
46432,1954,2
46432,9044,2
46433,1954,2
46435,1954,2
46436,1954,4
46437,1954,8
46438,1954,2
46439,1954,10
46443,1954,2
46445,1954,2
46446,1954,104
46447,1954,20
46448,1954,2
46449,1954,2
46450,1954,144
46452,1954,6
46454,1954,20
46455,1954,4
46456,1954,4
46458,1954,2
46462,1954,8
46463,1954,8
46464,1954,72
46467,1954,2
46468,1954,4
46477,1954,4
46481,1954,4
46486,1954,2
46488,1954,6
46491,1954,4
46492,1954,2
46496,1954,6
46498,8042,2
